APMC,Commodity,cluster,date,modal_price,deseasonalize_price
Akluj,Water Melon,Akluj-Water Melon,2015-04-01,300,850.508035819748
Akluj,Water Melon,Akluj-Water Melon,2016-04-01,1243,322.4286719875347
Akluj,Water Melon,Akluj-Water Melon,2015-08-01,756,739.8513497490469
Akluj,Water Melon,Akluj-Water Melon,2016-08-01,583,809.0260211499983
Akluj,Water Melon,Akluj-Water Melon,2015-12-01,659,447.2972565770534
Akluj,Water Melon,Akluj-Water Melon,2015-02-01,500,727.7281540085177
Akluj,Water Melon,Akluj-Water Melon,2016-02-01,543,444.3192738242802
Akluj,Water Melon,Akluj-Water Melon,2015-01-01,378,274.482594687353
Akluj,Water Melon,Akluj-Water Melon,2016-01-01,679,596.6613556013388
Akluj,Water Melon,Akluj-Water Melon,2015-07-01,818,597.6196134868796
Akluj,Water Melon,Akluj-Water Melon,2016-07-01,675,609.993639226255
Akluj,Water Melon,Akluj-Water Melon,2015-06-01,840,624.3258441230404
Akluj,Water Melon,Akluj-Water Melon,2016-06-01,967,644.3242695604151
Akluj,Water Melon,Akluj-Water Melon,2015-03-01,388,701.8197426928672
Akluj,Water Melon,Akluj-Water Melon,2016-03-01,825,769.9810427252525
Akluj,Water Melon,Akluj-Water Melon,2015-05-01,438,804.1450195141009
Akluj,Water Melon,Akluj-Water Melon,2016-05-01,1131,803.4784053328552
Akluj,Water Melon,Akluj-Water Melon,2015-11-01,690,790.3127752532502
Akluj,Water Melon,Akluj-Water Melon,2014-10-01,300,944.7510332603895
Akluj,Water Melon,Akluj-Water Melon,2015-10-01,653,1137.2728839879326
Akluj,Water Melon,Akluj-Water Melon,2016-10-01,412,1540.6940483678404
Akluj,Water Melon,Akluj-Water Melon,2014-09-01,990,687.9740074307292
Akluj,Water Melon,Akluj-Water Melon,2015-09-01,750,503.3566093859684
Akluj,Water Melon,Akluj-Water Melon,2016-09-01,408,481.45762847054567
Akole,Bajri,Akole-Bajri,2015-04-01,1525,1685.6340322878082
Akole,Bajri,Akole-Bajri,2016-04-01,1685,1608.1310486663424
Akole,Bajri,Akole-Bajri,2015-08-01,1625,1589.4388944230298
Akole,Bajri,Akole-Bajri,2016-08-01,1675,1550.7191270505598
Akole,Bajri,Akole-Bajri,2014-12-01,1563,1622.321567329657
Akole,Bajri,Akole-Bajri,2015-12-01,1619,1236.9884218688487
Akole,Bajri,Akole-Bajri,2015-02-01,1196,1564.816164831554
Akole,Bajri,Akole-Bajri,2016-02-01,1575,1517.5112331680348
Akole,Bajri,Akole-Bajri,2015-01-01,1580,1557.274706745123
Akole,Bajri,Akole-Bajri,2016-01-01,1575,1560.421394327791
Akole,Bajri,Akole-Bajri,2015-07-01,1488,1562.561141884005
Akole,Bajri,Akole-Bajri,2016-07-01,1719,1578.2526239629092
Akole,Bajri,Akole-Bajri,2015-06-01,1588,1596.7551469489965
Akole,Bajri,Akole-Bajri,2016-06-01,1617,1606.069342193693
Akole,Bajri,Akole-Bajri,2015-03-01,1538,1608.922338935312
Akole,Bajri,Akole-Bajri,2016-03-01,1600,1606.279121365871
Akole,Bajri,Akole-Bajri,2015-05-01,1775,1617.18763831912
Akole,Bajri,Akole-Bajri,2016-05-01,1683,1628.9772277955158
Akole,Bajri,Akole-Bajri,2014-11-01,1550,1627.89718057899
Akole,Bajri,Akole-Bajri,2015-11-01,1569,1676.7255264840253
Akole,Bajri,Akole-Bajri,2014-10-01,1560,1476.559623353263
Akole,Bajri,Akole-Bajri,2015-10-01,1558,1588.9177548035502
Akole,Bajri,Akole-Bajri,2016-10-01,1594,1805.1361578619658
Akole,Bajri,Akole-Bajri,2014-09-01,1650,1626.814243161768
Akole,Bajri,Akole-Bajri,2015-09-01,1563,1634.5542131275715
Akole,Bajri,Akole-Bajri,2016-09-01,1600,1643.180058701378
Akole,Gram,Akole-Gram,2015-04-01,3350,2923.559957537962
Akole,Gram,Akole-Gram,2016-04-01,4383,3096.9387032146105
Akole,Gram,Akole-Gram,2015-08-01,3567,3253.942798484825
Akole,Gram,Akole-Gram,2016-08-01,6050,3306.2182091431773
Akole,Gram,Akole-Gram,2014-12-01,3235,3566.634825875107
Akole,Gram,Akole-Gram,2015-12-01,3650,3744.9202740765936
Akole,Gram,Akole-Gram,2015-02-01,3200,3401.0520287577747
Akole,Gram,Akole-Gram,2016-02-01,3500,3305.484140948258
Akole,Gram,Akole-Gram,2015-01-01,3250,3312.5469509070044
Akole,Gram,Akole-Gram,2016-01-01,3550,3343.2265312417553
Akole,Gram,Akole-Gram,2015-07-01,3525,3372.0895574777373
Akole,Gram,Akole-Gram,2016-07-01,6000,3396.310278794647
Akole,Gram,Akole-Gram,2015-06-01,3675,3431.632164048472
Akole,Gram,Akole-Gram,2016-06-01,5300,3496.5436971777863
Akole,Gram,Akole-Gram,2015-03-01,3225,3601.500156217724
Akole,Gram,Akole-Gram,2016-03-01,3800,3730.3543936236774
Akole,Gram,Akole-Gram,2015-05-01,3500,3895.862655955886
Akole,Gram,Akole-Gram,2016-05-01,5067,4096.006549771274
Akole,Gram,Akole-Gram,2014-11-01,3230,4007.4411501642
Akole,Gram,Akole-Gram,2015-11-01,3575,4324.757310380959
Akole,Gram,Akole-Gram,2014-10-01,3100,4795.621542927369
Akole,Gram,Akole-Gram,2015-10-01,3500,4821.523977028926
Akole,Gram,Akole-Gram,2016-10-01,6750,5739.726906345085
Akole,Gram,Akole-Gram,2014-09-01,3067,5760.492623130814
Akole,Gram,Akole-Gram,2015-09-01,3600,3760.496913103117
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2015-04-01,1625,1644.9887124014385
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2016-04-01,1704,1661.189982794596
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2015-08-01,1625,1656.9808381214514
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2016-08-01,1700,1687.7098293189008
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2014-12-01,1625,1645.2042918832935
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2015-12-01,1607,1113.2670202306535
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2015-02-01,1108,1641.7983692321504
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2016-02-01,1669,1605.4086475366164
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2015-01-01,1600,1614.9327869301928
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2016-01-01,1625,1614.7221856434594
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2015-07-01,1595,1615.0170274448863
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2016-07-01,1663,1639.6994982500585
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2015-06-01,1692,1663.5816841656426
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2016-06-01,1669,1667.161906040113
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2015-03-01,1613,1670.236684826423
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2016-03-01,1619,1669.0151973633683
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2015-05-01,1681,1670.91060894397
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2016-05-01,1675,1676.9338057445493
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2014-11-01,1625,1647.9054927382836
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2015-11-01,1638,1683.4562064014733
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2014-10-01,1669,1609.1686008971285
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2015-10-01,1675,1592.7726523870765
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2016-10-01,1650,1683.8704179566432
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2014-09-01,1681,1715.3779366308304
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2015-09-01,1700,1609.7599237955778
Akole,Paddy-Unhusked,Akole-Paddy-Unhusked,2016-09-01,1645,1642.2788925171262
Akole,Soybean,Akole-Soybean,2015-04-01,3250,3357.074774224037
Akole,Soybean,Akole-Soybean,2016-04-01,3683,3010.2046529607633
Akole,Soybean,Akole-Soybean,2015-08-01,3000,3050.0295909111596
Akole,Soybean,Akole-Soybean,2016-08-01,3425,3061.6908056700786
Akole,Soybean,Akole-Soybean,2014-12-01,3000,3063.3965282640966
Akole,Soybean,Akole-Soybean,2015-12-01,3250,2269.5371064595424
Akole,Soybean,Akole-Soybean,2015-02-01,2270,3022.6862364295016
Akole,Soybean,Akole-Soybean,2016-02-01,3375,3022.9662981744605
Akole,Soybean,Akole-Soybean,2015-01-01,3025,3084.132165628354
Akole,Soybean,Akole-Soybean,2016-01-01,3300,3105.1871367208473
Akole,Soybean,Akole-Soybean,2015-07-01,3130,3127.294856367965
Akole,Soybean,Akole-Soybean,2016-07-01,3475,3185.406576583245
Akole,Soybean,Akole-Soybean,2015-06-01,3250,3248.7820395716485
Akole,Soybean,Akole-Soybean,2016-06-01,3500,3283.8596214117415
Akole,Soybean,Akole-Soybean,2015-03-01,2975,3304.1987234870894
Akole,Soybean,Akole-Soybean,2016-03-01,3375,3316.831706142585
Akole,Soybean,Akole-Soybean,2015-05-01,3475,3341.887121742651
Akole,Soybean,Akole-Soybean,2016-05-01,3525,3374.3117772250907
Akole,Soybean,Akole-Soybean,2014-11-01,3000,3429.0978312435523
Akole,Soybean,Akole-Soybean,2015-11-01,3250,3425.718423438935
Akole,Soybean,Akole-Soybean,2014-10-01,2860,3128.5081680114954
Akole,Soybean,Akole-Soybean,2015-10-01,3120,3344.0476856993737
Akole,Soybean,Akole-Soybean,2016-10-01,2875,3471.996685584242
Akole,Soybean,Akole-Soybean,2014-09-01,3100,3636.6725082658713
Akole,Soybean,Akole-Soybean,2015-09-01,3000,3248.7820395716485
Akole,Soybean,Akole-Soybean,2016-09-01,3000,3025.9924396021656
Akole,Wheat(Husked),Akole-Wheat(Husked),2015-04-01,1644,1714.0989583333333
Akole,Wheat(Husked),Akole-Wheat(Husked),2016-04-01,1725,1659.890625
Akole,Wheat(Husked),Akole-Wheat(Husked),2015-08-01,1681,1667.4322916666667
Akole,Wheat(Husked),Akole-Wheat(Husked),2016-08-01,1800,1689.8489583333335
Akole,Wheat(Husked),Akole-Wheat(Husked),2014-12-01,1675,1699.8906250000002
Akole,Wheat(Husked),Akole-Wheat(Husked),2015-12-01,1663,1320.6406250000002
Akole,Wheat(Husked),Akole-Wheat(Husked),2015-02-01,1258,1689.0364583333335
Akole,Wheat(Husked),Akole-Wheat(Husked),2016-02-01,1638,1630.6822916666667
Akole,Wheat(Husked),Akole-Wheat(Husked),2015-01-01,1670,1629.8489583333335
Akole,Wheat(Husked),Akole-Wheat(Husked),2016-01-01,1660,1629.3489583333335
Akole,Wheat(Husked),Akole-Wheat(Husked),2015-07-01,1680,1628.4322916666667
Akole,Wheat(Husked),Akole-Wheat(Husked),2016-07-01,1819,1643.8489583333333
Akole,Wheat(Husked),Akole-Wheat(Husked),2015-06-01,1638,1658.0989583333333
Akole,Wheat(Husked),Akole-Wheat(Husked),2016-06-01,1788,1659.890625
Akole,Wheat(Husked),Akole-Wheat(Husked),2015-03-01,1688,1667.4322916666667
Akole,Wheat(Husked),Akole-Wheat(Husked),2016-03-01,1650,1677.8489583333335
Akole,Wheat(Husked),Akole-Wheat(Husked),2015-05-01,1625,1689.8906250000002
Akole,Wheat(Husked),Akole-Wheat(Husked),2016-05-01,1725,1700.6406250000002
Akole,Wheat(Husked),Akole-Wheat(Husked),2014-11-01,1663,1651.0364583333335
Akole,Wheat(Husked),Akole-Wheat(Husked),2015-11-01,1663,1711.6822916666667
Akole,Wheat(Husked),Akole-Wheat(Husked),2014-10-01,1675,1729.8489583333335
Akole,Wheat(Husked),Akole-Wheat(Husked),2015-10-01,1675,1779.3489583333335
Akole,Wheat(Husked),Akole-Wheat(Husked),2016-10-01,1731,1767.4322916666667
Akole,Wheat(Husked),Akole-Wheat(Husked),2014-09-01,1706,1762.8489583333333
Akole,Wheat(Husked),Akole-Wheat(Husked),2015-09-01,1650,1713.0989583333333
Akole,Wheat(Husked),Akole-Wheat(Husked),2016-09-01,1705,1715.890625
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2015-04-01,1600,1448.1101264592598
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2016-04-01,4000,2079.457844673285
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2015-08-01,2303,1519.198597346274
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2016-08-01,4004,1495.6005861449105
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2014-12-01,1600,1503.6389289701997
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2015-12-01,3657,1540.640577344503
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2015-02-01,1600,1738.3904440013782
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2016-02-01,3813,1788.5643686141177
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2015-01-01,1600,2231.883519911644
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2016-01-01,3750,2399.5671814953453
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2015-07-01,2223,2577.8449586706374
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2016-07-01,4000,2762.7334639750825
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2015-06-01,3281,2955.843002978602
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2016-06-01,4000,3156.8769404446307
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2015-03-01,1600,3323.2469316949746
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2016-03-01,3944,3418.382089707461
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2015-05-01,2276,3524.1537397739057
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2016-05-01,3802,3671.539075884119
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2014-11-01,1600,4285.132444463397
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2015-11-01,3500,4471.410921535295
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2014-10-01,1600,3728.3045442460766
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2015-10-01,2429,2925.4095476931975
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2016-10-01,4000,4638.497451499123
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2014-09-01,1603,4803.293438886769
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2015-09-01,3272,3613.500003641322
Alibag,Rice(Paddy-Hus),Alibag-Rice(Paddy-Hus),2016-09-01,4000,5198.644611683212
Amarawati,Black Gram,Amarawati-Black Gram,2015-04-01,5938,5268.888888888889
Amarawati,Black Gram,Amarawati-Black Gram,2016-04-01,9214,5252.638888888889
Amarawati,Black Gram,Amarawati-Black Gram,2015-08-01,6537,5559.222222222223
Amarawati,Black Gram,Amarawati-Black Gram,2016-08-01,7001,6006.222222222223
Amarawati,Black Gram,Amarawati-Black Gram,2014-12-01,5222,5754.805555555555
Amarawati,Black Gram,Amarawati-Black Gram,2015-12-01,8134,4912.63888888889
Amarawati,Black Gram,Amarawati-Black Gram,2015-02-01,5441,6681.76388888889
Amarawati,Black Gram,Amarawati-Black Gram,2016-02-01,7856,6919.13888888889
Amarawati,Black Gram,Amarawati-Black Gram,2015-01-01,5407,7154.388888888888
Amarawati,Black Gram,Amarawati-Black Gram,2016-01-01,8141,7368.930555555555
Amarawati,Black Gram,Amarawati-Black Gram,2015-07-01,6309,7579.805555555555
Amarawati,Black Gram,Amarawati-Black Gram,2016-07-01,8917,7826.555555555556
Amarawati,Black Gram,Amarawati-Black Gram,2015-06-01,6604,8053.888888888889
Amarawati,Black Gram,Amarawati-Black Gram,2015-03-01,5675,8164.638888888889
Amarawati,Black Gram,Amarawati-Black Gram,2016-03-01,8321,8293.222222222223
Amarawati,Black Gram,Amarawati-Black Gram,2015-05-01,6588,8421.222222222223
Amarawati,Black Gram,Amarawati-Black Gram,2016-05-01,8768,8400.805555555555
Amarawati,Black Gram,Amarawati-Black Gram,2014-11-01,5100,8188.63888888889
Amarawati,Black Gram,Amarawati-Black Gram,2015-11-01,7885,8861.76388888889
Amarawati,Black Gram,Amarawati-Black Gram,2015-10-01,9797,7397.13888888889
Amarawati,Black Gram,Amarawati-Black Gram,2016-10-01,5659,9762.388888888889
Amarawati,Black Gram,Amarawati-Black Gram,2015-09-01,7667,7832.930555555555
Amarawati,Black Gram,Amarawati-Black Gram,2016-09-01,6713,6625.805555555555
Amarawati,Green Gram,Amarawati-Green Gram,2015-04-01,6406,6383.609374999999
Amarawati,Green Gram,Amarawati-Green Gram,2016-04-01,6955,5419.109375000001
Amarawati,Green Gram,Amarawati-Green Gram,2015-08-01,6584,7131.817708333334
Amarawati,Green Gram,Amarawati-Green Gram,2016-08-01,4338,7310.359374999999
Amarawati,Green Gram,Amarawati-Green Gram,2014-12-01,7541,7589.442708333333
Amarawati,Green Gram,Amarawati-Green Gram,2015-12-01,7238,7669.234374999999
Amarawati,Green Gram,Amarawati-Green Gram,2015-02-01,7902,7095.463541666666
Amarawati,Green Gram,Amarawati-Green Gram,2016-02-01,7026,6470.192708333333
Amarawati,Green Gram,Amarawati-Green Gram,2015-01-01,7661,7165.317708333334
Amarawati,Green Gram,Amarawati-Green Gram,2016-01-01,7010,7147.859375
Amarawati,Green Gram,Amarawati-Green Gram,2015-07-01,6256,7108.109375
Amarawati,Green Gram,Amarawati-Green Gram,2016-07-01,5017,7044.484375
Amarawati,Green Gram,Amarawati-Green Gram,2015-06-01,6217,6984.609374999999
Amarawati,Green Gram,Amarawati-Green Gram,2016-06-01,5802,6984.109375000001
Amarawati,Green Gram,Amarawati-Green Gram,2015-03-01,7475,7015.817708333334
Amarawati,Green Gram,Amarawati-Green Gram,2016-03-01,6914,7007.359374999999
Amarawati,Green Gram,Amarawati-Green Gram,2015-05-01,6629,6938.442708333333
Amarawati,Green Gram,Amarawati-Green Gram,2016-05-01,6841,6793.234374999999
Amarawati,Green Gram,Amarawati-Green Gram,2014-11-01,7800,6534.463541666666
Amarawati,Green Gram,Amarawati-Green Gram,2015-11-01,7684,7019.192708333333
Amarawati,Green Gram,Amarawati-Green Gram,2015-10-01,8229,7377.317708333334
Amarawati,Green Gram,Amarawati-Green Gram,2016-10-01,4716,6732.859375
Amarawati,Green Gram,Amarawati-Green Gram,2014-09-01,6400,5869.109375
Amarawati,Green Gram,Amarawati-Green Gram,2015-09-01,7001,4798.484375
Amarawati,Green Gram,Amarawati-Green Gram,2016-09-01,4975,4958.609374999999
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2015-04-01,1616,1624.3211805555554
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2016-04-01,1769,1770.8211805555552
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2015-08-01,1615,1648.529513888889
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2016-08-01,1825,1609.9461805555557
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2014-12-01,1640,1775.5295138888887
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2015-12-01,1696,1875.779513888889
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2015-02-01,1846,1754.1128472222222
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2016-02-01,1686,1629.050347222222
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2015-01-01,1771,1640.0711805555554
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2016-01-01,1689,1642.029513888889
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2015-07-01,1626,1640.9461805555554
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2016-07-01,1950,1630.8628472222222
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2015-06-01,1649,1619.3211805555554
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2016-06-01,1987,1620.8211805555552
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2015-03-01,1825,1639.529513888889
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2016-03-01,1708,1665.9461805555557
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2015-05-01,1654,1693.5295138888887
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2016-05-01,1950,1715.779513888889
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2014-11-01,1650,1637.1128472222222
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2015-11-01,1641,1782.050347222222
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2015-10-01,1587,1936.0711805555554
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2016-10-01,1894,1980.029513888889
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2014-09-01,1613,1964.9461805555554
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2015-09-01,1608,1840.8628472222222
Amarawati,Sorgum(Jawar),Amarawati-Sorgum(Jawar),2016-09-01,1933,1944.3211805555554
Amarawati,Soybean,Amarawati-Soybean,2015-04-01,3696,3299.198633184267
Amarawati,Soybean,Amarawati-Soybean,2016-04-01,3560,3529.2513150946343
Amarawati,Soybean,Amarawati-Soybean,2015-08-01,3260,3417.5926707344765
Amarawati,Soybean,Amarawati-Soybean,2016-08-01,3338,3347.2671545690287
Amarawati,Soybean,Amarawati-Soybean,2014-12-01,3208,3351.373336683977
Amarawati,Soybean,Amarawati-Soybean,2015-12-01,3196,3294.2038326997604
Amarawati,Soybean,Amarawati-Soybean,2015-02-01,3248,3249.6120096056534
Amarawati,Soybean,Amarawati-Soybean,2016-02-01,3275,3383.0212010703367
Amarawati,Soybean,Amarawati-Soybean,2015-01-01,3263,3375.0172737892212
Amarawati,Soybean,Amarawati-Soybean,2016-01-01,3234,3372.293424190935
Amarawati,Soybean,Amarawati-Soybean,2015-07-01,3444,3370.575303675094
Amarawati,Soybean,Amarawati-Soybean,2016-07-01,3366,3370.491492918224
Amarawati,Soybean,Amarawati-Soybean,2015-06-01,3590,3380.004013823005
Amarawati,Soybean,Amarawati-Soybean,2016-06-01,3354,3382.685958042856
Amarawati,Soybean,Amarawati-Soybean,2015-03-01,3200,3360.811350499703
Amarawati,Soybean,Amarawati-Soybean,2016-03-01,3400,3334.7462051130346
Amarawati,Soybean,Amarawati-Soybean,2015-05-01,3833,3321.587916284395
Amarawati,Soybean,Amarawati-Soybean,2016-05-01,3447,3321.587916284395
Amarawati,Soybean,Amarawati-Soybean,2014-11-01,3190,3452.712760206007
Amarawati,Soybean,Amarawati-Soybean,2015-11-01,3137,3258.537736961688
Amarawati,Soybean,Amarawati-Soybean,2015-10-01,3185,3035.13815360069
Amarawati,Soybean,Amarawati-Soybean,2014-09-01,3103,3150.6050542441217
Amarawati,Soybean,Amarawati-Soybean,2015-09-01,3179,3294.238232337505
Amarawati,Soybean,Amarawati-Soybean,2016-09-01,3048,3451.1351544052245
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2015-04-01,1625,1834.8350694444446
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2016-04-01,1850,1825.9184027777778
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2015-08-01,1717,1662.4600694444448
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2016-08-01,1879,1547.918402777778
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2014-12-01,1625,1816.501736111111
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2015-12-01,1824,1878.5434027777778
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2015-02-01,1878,1796.1475694444446
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2016-02-01,1788,1651.8767361111109
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2015-01-01,1850,1690.3350694444446
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2016-01-01,1805,1701.0850694444443
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2015-07-01,1677,1707.501736111111
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2016-07-01,1924,1701.876736111111
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2015-06-01,1650,1694.8350694444446
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2016-06-01,1993,1700.9184027777778
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2015-03-01,1850,1721.4600694444448
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2016-03-01,1771,1746.918402777778
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2015-05-01,1650,1771.501736111111
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2016-05-01,1918,1788.5434027777778
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2014-11-01,1700,1717.1475694444446
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2015-11-01,1759,1876.8767361111109
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2015-10-01,1668,1958.3350694444446
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2016-10-01,1971,2044.0850694444443
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2014-09-01,1800,1954.501736111111
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2015-09-01,1660,1863.876736111111
Amarawati,Wheat(Husked),Amarawati-Wheat(Husked),2016-09-01,1993,2027.8350694444446
Ambejogai,Gram,Ambejogai-Gram,2015-04-01,3874,2274.869791666667
Ambejogai,Gram,Ambejogai-Gram,2016-04-01,5135,2017.1197916666663
Ambejogai,Gram,Ambejogai-Gram,2015-08-01,4218,2773.953125
Ambejogai,Gram,Ambejogai-Gram,2016-08-01,6363,3139.244791666666
Ambejogai,Gram,Ambejogai-Gram,2014-12-01,2617,3180.244791666667
Ambejogai,Gram,Ambejogai-Gram,2015-12-01,3917,4199.619791666666
Ambejogai,Gram,Ambejogai-Gram,2015-02-01,3484,3782.036458333333
Ambejogai,Gram,Ambejogai-Gram,2016-02-01,4152,3812.4739583333335
Ambejogai,Gram,Ambejogai-Gram,2015-01-01,2831,3722.661458333333
Ambejogai,Gram,Ambejogai-Gram,2016-01-01,4306,3840.4114583333335
Ambejogai,Gram,Ambejogai-Gram,2015-07-01,4248,3956.036458333333
Ambejogai,Gram,Ambejogai-Gram,2016-07-01,7200,4045.328125
Ambejogai,Gram,Ambejogai-Gram,2015-06-01,4226,4110.869791666667
Ambejogai,Gram,Ambejogai-Gram,2016-06-01,6458,4201.119791666666
Ambejogai,Gram,Ambejogai-Gram,2015-03-01,3402,4299.953125
Ambejogai,Gram,Ambejogai-Gram,2016-03-01,4307,4439.244791666666
Ambejogai,Gram,Ambejogai-Gram,2015-05-01,4507,4655.244791666667
Ambejogai,Gram,Ambejogai-Gram,2016-05-01,5618,4867.619791666666
Ambejogai,Gram,Ambejogai-Gram,2014-11-01,2536,4687.036458333333
Ambejogai,Gram,Ambejogai-Gram,2015-11-01,4062,5073.473958333334
Ambejogai,Gram,Ambejogai-Gram,2014-10-01,2345,4833.661458333333
Ambejogai,Gram,Ambejogai-Gram,2015-10-01,4529,6072.411458333334
