APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,cluster
Rahata,Bajri,2016,August,60,1607,1684,1643,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Bajri
Rahata,Wheat(Husked),2015,August,478,1406,1498,1444,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Wheat(Husked)
Rahata,Wheat(Husked),2016,August,107,1617,1693,1632,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Wheat(Husked)
Rahata,Sorgum(Jawar),2015,August,66,1152,1220,1152,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Sorgum(Jawar)
Rahata,Sorgum(Jawar),2016,August,98,1474,1474,1474,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Sorgum(Jawar)
Rahata,Maize,2015,August,30,1310,1310,1310,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Maize
Rahata,Maize,2016,August,4,1425,1425,1425,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Maize
Rahata,Gram,2015,August,40,3538,3660,3542,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Gram
Rahata,Gram,2016,August,21,5700,6140,5700,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Gram
Rahata,Lemon,2015,August,13,1667,2000,1722,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Lemon
Rahata,Lemon,2016,August,11,4136,4136,4136,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Lemon
Rahata,Ginger (Fresh),2015,August,12,4955,5045,4955,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Ginger (Fresh)
Rahata,Ginger (Fresh),2016,August,33,2346,2731,2446,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Ginger (Fresh)
Rahata,Potato,2015,August,1142,800,1000,900,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Potato
Rahata,Potato,2016,August,2128,1385,1715,1546,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Potato
Rahata,Ladies Finger,2015,August,128,827,1600,1264,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Ladies Finger
Rahata,Ladies Finger,2016,August,155,1454,1877,1662,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Ladies Finger
Rahata,Bottle Gourd,2015,August,1514,437,1083,773,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Bottle Gourd
Rahata,Bottle Gourd,2016,August,158,488,750,596,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Bottle Gourd
Rahata,Carrot,2015,August,11,3045,3045,3045,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Carrot
Rahata,Carrot,2016,August,5,2400,2400,2400,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Carrot
Rahata,Ghevda,2015,August,11,2700,2800,2700,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Ghevda
Rahata,Ghevda,2016,August,12,2409,2500,2409,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Ghevda
Rahata,Cucumber,2015,August,137,609,1136,882,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Cucumber
Rahata,Cucumber,2016,August,139,392,608,477,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Cucumber
Rahata,Bitter Gourd,2015,August,47,1536,2155,1764,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Bitter Gourd
Rahata,Bitter Gourd,2016,August,56,1367,1917,1642,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Bitter Gourd
Rahata,Garlic,2015,August,14,5773,6455,5773,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Garlic
Rahata,Garlic,2016,August,28,8847,10154,9270,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Garlic
Rahata,Capsicum,2015,August,71,1318,2273,1855,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Capsicum
Rahata,Capsicum,2016,August,52,1813,2938,2388,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Capsicum
Rahata,Shevga,2015,August,26,2300,3100,2620,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Shevga
Rahata,Shevga,2016,August,40,2070,2560,2290,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Shevga
Rahata,Tomato,2015,August,349,436,973,691,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Tomato
Rahata,Tomato,2016,August,322,531,1177,900,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Tomato
Rahata,Small Gourd,2015,August,7,1667,1750,1667,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Small Gourd
Rahata,Small Gourd,2016,August,10,1660,1760,1700,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Small Gourd
Rahata,Brinjal,2015,August,50,1050,1790,1400,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Brinjal
Rahata,Brinjal,2016,August,70,1292,1862,1523,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Brinjal
Rahata,Green Chilli,2015,August,231,2091,3045,2600,2015-08-01,Ahmadnagar,Maharashtra,Rahata-Green Chilli
Rahata,Green Chilli,2016,August,251,2331,3092,2685,2016-08-01,Ahmadnagar,Maharashtra,Rahata-Green Chilli
Rahuri-Vambori,Bajri,2015,August,21,1402,1427,1415,2015-08-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Bajri
Rahuri-Vambori,Bajri,2016,August,179,1590,1831,1721,2016-08-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Bajri
Rahuri-Vambori,Wheat(Husked),2015,August,391,1506,1660,1586,2015-08-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Wheat(Husked)
Rahuri-Vambori,Wheat(Husked),2016,August,172,1694,1849,1771,2016-08-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Wheat(Husked)
Rahuri-Vambori,Sorgum(Jawar),2015,August,167,1377,1504,1450,2015-08-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Sorgum(Jawar)
Rahuri-Vambori,Sorgum(Jawar),2016,August,287,1400,1673,1560,2016-08-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Sorgum(Jawar)
Rahuri-Vambori,Maize,2015,August,13,1278,1308,1293,2015-08-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Maize
Rahuri-Vambori,Gram,2015,August,93,3433,4004,3733,2015-08-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Gram
Rahuri-Vambori,Gram,2016,August,79,5826,6697,6262,2016-08-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Gram
Rahuri-Vambori,Soybean,2015,August,24,3125,3132,3128,2015-08-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Soybean
Rahuri-Vambori,Soybean,2016,August,13,2651,3226,2938,2016-08-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Soybean
Rahuri-Vambori,Onion,2015,August,12623,1667,5008,3958,2015-08-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Onion
Rahuri-Vambori,Onion,2016,August,95214,150,935,573,2016-08-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Onion
Sangamner,Bajri,2015,August,788,1328,1652,1555,2015-08-01,Ahmadnagar,Maharashtra,Sangamner-Bajri
Sangamner,Bajri,2016,August,206,1661,1950,1838,2016-08-01,Ahmadnagar,Maharashtra,Sangamner-Bajri
Sangamner,Wheat(Husked),2015,August,981,1612,1920,1738,2015-08-01,Ahmadnagar,Maharashtra,Sangamner-Wheat(Husked)
Sangamner,Wheat(Husked),2016,August,172,1737,1936,1853,2016-08-01,Ahmadnagar,Maharashtra,Sangamner-Wheat(Husked)
Sangamner,Sorgum(Jawar),2015,August,201,1592,1692,1654,2015-08-01,Ahmadnagar,Maharashtra,Sangamner-Sorgum(Jawar)
Sangamner,Sorgum(Jawar),2016,August,78,1634,1736,1704,2016-08-01,Ahmadnagar,Maharashtra,Sangamner-Sorgum(Jawar)
Sangamner,Maize,2015,August,13,1450,1450,1450,2015-08-01,Ahmadnagar,Maharashtra,Sangamner-Maize
Sangamner,Maize,2016,August,12,1550,1550,1550,2016-08-01,Ahmadnagar,Maharashtra,Sangamner-Maize
Sangamner,Gram,2015,August,295,4017,4296,4169,2015-08-01,Ahmadnagar,Maharashtra,Sangamner-Gram
Sangamner,Gram,2016,August,104,5818,6572,6202,2016-08-01,Ahmadnagar,Maharashtra,Sangamner-Gram
Sangamner,Pomegranate,2015,August,3413,1362,7314,4339,2015-08-01,Ahmadnagar,Maharashtra,Sangamner-Pomegranate
Sangamner,Pomegranate,2016,August,13170,1000,10665,7398,2016-08-01,Ahmadnagar,Maharashtra,Sangamner-Pomegranate
Shevgaon,Bajri,2015,August,428,1380,1513,1513,2015-08-01,Ahmadnagar,Maharashtra,Shevgaon-Bajri
Shevgaon,Bajri,2016,August,1010,1474,1759,1759,2016-08-01,Ahmadnagar,Maharashtra,Shevgaon-Bajri
Shevgaon,Wheat(Husked),2015,August,436,1468,1644,1644,2015-08-01,Ahmadnagar,Maharashtra,Shevgaon-Wheat(Husked)
Shevgaon,Wheat(Husked),2016,August,224,1636,1808,1808,2016-08-01,Ahmadnagar,Maharashtra,Shevgaon-Wheat(Husked)
Shevgaon,Sorgum(Jawar),2015,August,1510,1383,1718,1718,2015-08-01,Ahmadnagar,Maharashtra,Shevgaon-Sorgum(Jawar)
Shevgaon,Sorgum(Jawar),2016,August,1836,1650,1959,1959,2016-08-01,Ahmadnagar,Maharashtra,Shevgaon-Sorgum(Jawar)
Shevgaon,Gram,2015,August,17,3567,3850,3850,2015-08-01,Ahmadnagar,Maharashtra,Shevgaon-Gram
Shevgaon,Gram,2016,August,44,6046,6662,6662,2016-08-01,Ahmadnagar,Maharashtra,Shevgaon-Gram
Shevgaon-Bodhegaon,Bajri,2015,August,91,1275,1368,1368,2015-08-01,Ahmadnagar,Maharashtra,Shevgaon-Bodhegaon-Bajri
Shevgaon-Bodhegaon,Bajri,2016,August,1330,1521,1697,1697,2016-08-01,Ahmadnagar,Maharashtra,Shevgaon-Bodhegaon-Bajri
Shevgaon-Bodhegaon,Wheat(Husked),2015,August,69,1621,1671,1671,2015-08-01,Ahmadnagar,Maharashtra,Shevgaon-Bodhegaon-Wheat(Husked)
Shevgaon-Bodhegaon,Wheat(Husked),2016,August,29,1631,1677,1677,2016-08-01,Ahmadnagar,Maharashtra,Shevgaon-Bodhegaon-Wheat(Husked)
Shevgaon-Bodhegaon,Sorgum(Jawar),2015,August,520,1425,1526,1526,2015-08-01,Ahmadnagar,Maharashtra,Shevgaon-Bodhegaon-Sorgum(Jawar)
Shevgaon-Bodhegaon,Sorgum(Jawar),2016,August,1859,1623,1817,1817,2016-08-01,Ahmadnagar,Maharashtra,Shevgaon-Bodhegaon-Sorgum(Jawar)
Shrirampur,Bajri,2015,August,66,1436,1490,1461,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Bajri
Shrirampur,Bajri,2016,August,12,1582,1771,1662,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Bajri
Shrirampur,Wheat(Husked),2015,August,658,1428,1648,1546,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Wheat(Husked)
Shrirampur,Wheat(Husked),2016,August,89,1591,1931,1754,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Wheat(Husked)
Shrirampur,Sorgum(Jawar),2015,August,187,1558,1808,1698,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Sorgum(Jawar)
Shrirampur,Sorgum(Jawar),2016,August,276,1470,1695,1616,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Sorgum(Jawar)
Shrirampur,Maize,2015,August,17,1332,1341,1336,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Maize
Shrirampur,Maize,2016,August,2,1425,1425,1425,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Maize
Shrirampur,Gram,2015,August,186,3422,4100,3963,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Gram
Shrirampur,Gram,2016,August,78,5258,5875,5638,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Gram
Shrirampur,Chikoo,2015,August,110,1029,1441,1235,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Chikoo
Shrirampur,Pomegranate,2015,August,191,2643,3643,3143,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Pomegranate
Shrirampur,Pomegranate,2016,August,135,3421,4474,3947,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Pomegranate
Shrirampur,Water Melon,2015,August,62,713,931,822,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Water Melon
Shrirampur,Water Melon,2016,August,41,800,1075,950,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Water Melon
Shrirampur,Lemon,2015,August,100,1452,1952,1702,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Lemon
Shrirampur,Lemon,2016,August,68,1900,2825,2385,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Lemon
Shrirampur,Mosambi,2015,August,80,2083,3042,2596,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Mosambi
Shrirampur,Mosambi,2016,August,84,3058,4083,3550,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Mosambi
Shrirampur,Papai,2015,August,65,976,1353,1165,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Papai
Shrirampur,Papai,2016,August,3,1000,2000,1500,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Papai
Shrirampur,Ginger (Fresh),2015,August,268,3175,3675,3425,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Ginger (Fresh)
Shrirampur,Ginger (Fresh),2016,August,412,1786,2469,2131,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Ginger (Fresh)
Shrirampur,Potato,2015,August,1570,600,800,700,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Potato
Shrirampur,Potato,2016,August,1945,1390,1657,1524,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Potato
Shrirampur,Ladies Finger,2015,August,135,1157,1638,1398,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Ladies Finger
Shrirampur,Ladies Finger,2016,August,131,1176,1695,1426,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Ladies Finger
Shrirampur,Bottle Gourd,2015,August,63,640,840,740,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Bottle Gourd
Shrirampur,Bottle Gourd,2016,August,100,619,829,724,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Bottle Gourd
Shrirampur,Flower,2015,August,102,838,1067,952,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Flower
Shrirampur,Flower,2016,August,99,855,1110,983,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Flower
Shrirampur,Cucumber,2015,August,181,886,1214,1050,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Cucumber
Shrirampur,Cucumber,2016,August,165,680,885,785,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Cucumber
Shrirampur,Cabbage,2015,August,75,619,819,719,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Cabbage
Shrirampur,Cabbage,2016,August,73,700,921,818,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Cabbage
Shrirampur,Garlic,2015,August,96,3500,4333,3917,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Garlic
Shrirampur,Garlic,2016,August,196,6900,9400,8400,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Garlic
Shrirampur,Capsicum,2015,August,170,1500,2000,1750,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Capsicum
Shrirampur,Capsicum,2016,August,142,2184,3116,2650,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Capsicum
Shrirampur,Tomato,2015,August,770,1086,1524,1307,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Tomato
Shrirampur,Tomato,2016,August,442,1033,1433,1229,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Tomato
Shrirampur,Brinjal,2015,August,275,952,1367,1160,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Brinjal
Shrirampur,Brinjal,2016,August,159,1400,2143,1783,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Brinjal
Shrirampur,Green Chilli,2015,August,306,1619,2143,1881,2015-08-01,Ahmadnagar,Maharashtra,Shrirampur-Green Chilli
Shrirampur,Green Chilli,2016,August,470,2567,3405,2969,2016-08-01,Ahmadnagar,Maharashtra,Shrirampur-Green Chilli
Akole,Bajri,2014,December,40,1375,1750,1563,2014-12-01,Ahmadnagar,Maharashtra,Akole-Bajri
Akole,Bajri,2015,December,37,1350,1850,1619,2015-12-01,Ahmadnagar,Maharashtra,Akole-Bajri
Akole,Paddy-Unhusked,2014,December,346,1400,1800,1625,2014-12-01,Ahmadnagar,Maharashtra,Akole-Paddy-Unhusked
Akole,Paddy-Unhusked,2015,December,358,1475,1825,1607,2015-12-01,Ahmadnagar,Maharashtra,Akole-Paddy-Unhusked
Akole,Wheat(Husked),2014,December,55,1500,1900,1675,2014-12-01,Ahmadnagar,Maharashtra,Akole-Wheat(Husked)
Akole,Wheat(Husked),2015,December,207,1475,1900,1663,2015-12-01,Ahmadnagar,Maharashtra,Akole-Wheat(Husked)
Akole,Gram,2014,December,9,3200,3300,3235,2014-12-01,Ahmadnagar,Maharashtra,Akole-Gram
Akole,Gram,2015,December,12,3300,4250,3650,2015-12-01,Ahmadnagar,Maharashtra,Akole-Gram
Akole,Soybean,2014,December,975,2825,3125,3000,2014-12-01,Ahmadnagar,Maharashtra,Akole-Soybean
Akole,Soybean,2015,December,741,3000,3500,3250,2015-12-01,Ahmadnagar,Maharashtra,Akole-Soybean
Jamkhed,Bajri,2014,December,846,1300,1488,1394,2014-12-01,Ahmadnagar,Maharashtra,Jamkhed-Bajri
Jamkhed,Bajri,2015,December,370,1600,1833,1716,2015-12-01,Ahmadnagar,Maharashtra,Jamkhed-Bajri
Jamkhed,Wheat(Husked),2014,December,155,1879,2231,2055,2014-12-01,Ahmadnagar,Maharashtra,Jamkhed-Wheat(Husked)
Jamkhed,Wheat(Husked),2015,December,119,1872,2272,2073,2015-12-01,Ahmadnagar,Maharashtra,Jamkhed-Wheat(Husked)
Jamkhed,Sorgum(Jawar),2014,December,5095,1800,3136,2468,2014-12-01,Ahmadnagar,Maharashtra,Jamkhed-Sorgum(Jawar)
Jamkhed,Sorgum(Jawar),2015,December,12999,1603,2598,2100,2015-12-01,Ahmadnagar,Maharashtra,Jamkhed-Sorgum(Jawar)
Jamkhed,Onion,2014,December,13454,133,2133,1133,2014-12-01,Ahmadnagar,Maharashtra,Jamkhed-Onion
Jamkhed,Onion,2015,December,11121,206,2172,1189,2015-12-01,Ahmadnagar,Maharashtra,Jamkhed-Onion
Kopargaon,Bajri,2014,December,864,1056,1464,1378,2014-12-01,Ahmadnagar,Maharashtra,Kopargaon-Bajri
Kopargaon,Bajri,2015,December,183,1621,1747,1713,2015-12-01,Ahmadnagar,Maharashtra,Kopargaon-Bajri
Kopargaon,Wheat(Husked),2014,December,864,1427,1678,1568,2014-12-01,Ahmadnagar,Maharashtra,Kopargaon-Wheat(Husked)
Kopargaon,Wheat(Husked),2015,December,605,1475,1693,1615,2015-12-01,Ahmadnagar,Maharashtra,Kopargaon-Wheat(Husked)
Kopargaon,Sorgum(Jawar),2014,December,6,1636,1636,1636,2014-12-01,Ahmadnagar,Maharashtra,Kopargaon-Sorgum(Jawar)
Kopargaon,Sorgum(Jawar),2015,December,67,1319,1540,1448,2015-12-01,Ahmadnagar,Maharashtra,Kopargaon-Sorgum(Jawar)
Kopargaon,Maize,2014,December,5159,903,1097,1036,2014-12-01,Ahmadnagar,Maharashtra,Kopargaon-Maize
Kopargaon,Maize,2015,December,3362,1308,1439,1402,2015-12-01,Ahmadnagar,Maharashtra,Kopargaon-Maize
Kopargaon,Gram,2014,December,421,1983,2698,2463,2014-12-01,Ahmadnagar,Maharashtra,Kopargaon-Gram
Kopargaon,Gram,2015,December,153,3537,4229,4088,2015-12-01,Ahmadnagar,Maharashtra,Kopargaon-Gram
Kopargaon,Soybean,2014,December,1507,2945,3247,3199,2014-12-01,Ahmadnagar,Maharashtra,Kopargaon-Soybean
Kopargaon,Soybean,2015,December,542,3065,3626,3594,2015-12-01,Ahmadnagar,Maharashtra,Kopargaon-Soybean
Kopargaon,Onion,2014,December,854,368,1401,1056,2014-12-01,Ahmadnagar,Maharashtra,Kopargaon-Onion
Kopargaon,Onion,2015,December,12729,466,1588,1388,2015-12-01,Ahmadnagar,Maharashtra,Kopargaon-Onion
Newasa,Wheat(Husked),2014,December,239,1463,1525,1494,2014-12-01,Ahmadnagar,Maharashtra,Newasa-Wheat(Husked)
Newasa,Wheat(Husked),2015,December,188,1543,1593,1568,2015-12-01,Ahmadnagar,Maharashtra,Newasa-Wheat(Husked)
Pathardi,Bajri,2014,December,330,1260,1492,1361,2014-12-01,Ahmadnagar,Maharashtra,Pathardi-Bajri
Pathardi,Bajri,2015,December,370,1306,1630,3322,2015-12-01,Ahmadnagar,Maharashtra,Pathardi-Bajri
Pathardi,Wheat(Husked),2014,December,417,1508,2133,1767,2014-12-01,Ahmadnagar,Maharashtra,Pathardi-Wheat(Husked)
Pathardi,Wheat(Husked),2015,December,505,1547,2142,1818,2015-12-01,Ahmadnagar,Maharashtra,Pathardi-Wheat(Husked)
Pathardi,Sorgum(Jawar),2014,December,147,1550,2000,1717,2014-12-01,Ahmadnagar,Maharashtra,Pathardi-Sorgum(Jawar)
Pathardi,Sorgum(Jawar),2015,December,374,1571,1871,1684,2015-12-01,Ahmadnagar,Maharashtra,Pathardi-Sorgum(Jawar)
Pathardi,Onion,2014,December,7563,150,1770,900,2014-12-01,Ahmadnagar,Maharashtra,Pathardi-Onion
Pathardi,Onion,2015,December,4212,369,1894,1333,2015-12-01,Ahmadnagar,Maharashtra,Pathardi-Onion
Rahata,Bajri,2014,December,112,1151,1273,1206,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Bajri
Rahata,Bajri,2015,December,28,1425,1445,1425,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Bajri
Rahata,Wheat(Husked),2014,December,765,1499,1611,1541,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Wheat(Husked)
Rahata,Wheat(Husked),2015,December,584,1461,1601,1519,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Wheat(Husked)
Rahata,Sorgum(Jawar),2014,December,25,1360,1486,1368,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Sorgum(Jawar)
Rahata,Sorgum(Jawar),2015,December,139,1421,1458,1431,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Sorgum(Jawar)
Rahata,Maize,2014,December,1316,955,1056,985,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Maize
Rahata,Maize,2015,December,1153,1322,1368,1342,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Maize
Rahata,Gram,2014,December,98,2156,2481,2206,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Gram
Rahata,Gram,2015,December,28,3762,3968,3763,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Gram
Rahata,Lemon,2014,December,22,2214,2571,2314,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Lemon
Rahata,Lemon,2015,December,15,3591,3773,3682,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Lemon
Rahata,Ginger (Fresh),2014,December,29,3667,4500,3867,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Ginger (Fresh)
Rahata,Ginger (Fresh),2015,December,21,4571,4964,4643,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Ginger (Fresh)
Rahata,Potato,2014,December,215,2150,2558,2317,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Potato
Rahata,Potato,2015,December,1088,923,1208,1031,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Potato
Rahata,Ladies Finger,2014,December,19,3100,3850,3363,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Ladies Finger
Rahata,Ladies Finger,2015,December,59,2075,2892,2367,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Ladies Finger
Rahata,Bottle Gourd,2014,December,114,538,851,663,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Bottle Gourd
Rahata,Bottle Gourd,2015,December,883,923,1523,1215,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Bottle Gourd
Rahata,Carrot,2014,December,44,1282,1655,1382,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Carrot
Rahata,Carrot,2015,December,36,2038,2385,2154,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Carrot
Rahata,Ghevda,2014,December,9,2875,2938,2875,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Ghevda
Rahata,Ghevda,2015,December,13,3423,3423,3423,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Ghevda
Rahata,Cucumber,2014,December,43,1860,2500,2240,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Cucumber
Rahata,Cucumber,2015,December,134,800,1542,1233,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Cucumber
Rahata,Bitter Gourd,2014,December,11,2775,3038,2775,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Bitter Gourd
Rahata,Bitter Gourd,2015,December,17,1900,2250,1950,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Bitter Gourd
Rahata,Garlic,2014,December,69,2333,3000,2642,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Garlic
Rahata,Garlic,2015,December,35,8643,11679,9464,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Garlic
Rahata,Capsicum,2014,December,30,2818,3727,3182,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Capsicum
Rahata,Capsicum,2015,December,107,1385,1912,1600,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Capsicum
Rahata,Shevga,2014,December,13,2857,3357,3071,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Shevga
Rahata,Shevga,2015,December,26,2408,2800,2442,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Shevga
Rahata,Tomato,2014,December,168,650,1442,1042,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Tomato
Rahata,Tomato,2015,December,315,850,2071,1507,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Tomato
Rahata,Small Gourd,2014,December,2,1500,1500,1500,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Small Gourd
Rahata,Small Gourd,2015,December,1,2000,2000,2000,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Small Gourd
Rahata,Brinjal,2014,December,62,1597,2392,1992,2014-12-01,Ahmadnagar,Maharashtra,Rahata-Brinjal
Rahata,Brinjal,2015,December,69,1146,2138,1662,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Brinjal
Rahata,Green Chilli,2015,December,186,1964,2786,2286,2015-12-01,Ahmadnagar,Maharashtra,Rahata-Green Chilli
Rahuri-Vambori,Bajri,2014,December,173,1331,1539,1478,2014-12-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Bajri
Rahuri-Vambori,Bajri,2015,December,64,1479,1576,1521,2015-12-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Bajri
Rahuri-Vambori,Wheat(Husked),2014,December,454,1545,1653,1599,2014-12-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Wheat(Husked)
Rahuri-Vambori,Wheat(Husked),2015,December,509,1574,1895,1743,2015-12-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Wheat(Husked)
Rahuri-Vambori,Sorgum(Jawar),2014,December,141,1683,1989,1836,2014-12-01,Ahmadnagar,Maharashtra,Rahuri-Vambori-Sorgum(Jawar)
